./My_Train10/Raw/1-0.png,./My_Train10/Seg/1-0.png
./My_Train10/Raw/1-1.png,./My_Train10/Seg/1-1.png
./My_Train10/Raw/1-10.png,./My_Train10/Seg/1-10.png
./My_Train10/Raw/1-2.png,./My_Train10/Seg/1-2.png
./My_Train10/Raw/1-3.png,./My_Train10/Seg/1-3.png
./My_Train10/Raw/1-4.png,./My_Train10/Seg/1-4.png
./My_Train10/Raw/1-5.png,./My_Train10/Seg/1-5.png
./My_Train10/Raw/1-6.png,./My_Train10/Seg/1-6.png
./My_Train10/Raw/1-7.png,./My_Train10/Seg/1-7.png
./My_Train10/Raw/1-8.png,./My_Train10/Seg/1-8.png
./My_Train10/Raw/1-9.png,./My_Train10/Seg/1-9.png
./My_Train10/Raw/10-0.png,./My_Train10/Seg/10-0.png
./My_Train10/Raw/10-1.png,./My_Train10/Seg/10-1.png
./My_Train10/Raw/10-10.png,./My_Train10/Seg/10-10.png
./My_Train10/Raw/10-2.png,./My_Train10/Seg/10-2.png
./My_Train10/Raw/10-3.png,./My_Train10/Seg/10-3.png
./My_Train10/Raw/10-4.png,./My_Train10/Seg/10-4.png
./My_Train10/Raw/10-5.png,./My_Train10/Seg/10-5.png
./My_Train10/Raw/10-6.png,./My_Train10/Seg/10-6.png
./My_Train10/Raw/10-7.png,./My_Train10/Seg/10-7.png
./My_Train10/Raw/10-8.png,./My_Train10/Seg/10-8.png
./My_Train10/Raw/10-9.png,./My_Train10/Seg/10-9.png
./My_Train10/Raw/11-0.png,./My_Train10/Seg/11-0.png
./My_Train10/Raw/11-1.png,./My_Train10/Seg/11-1.png
./My_Train10/Raw/11-10.png,./My_Train10/Seg/11-10.png
./My_Train10/Raw/11-2.png,./My_Train10/Seg/11-2.png
./My_Train10/Raw/11-3.png,./My_Train10/Seg/11-3.png
./My_Train10/Raw/11-4.png,./My_Train10/Seg/11-4.png
./My_Train10/Raw/11-5.png,./My_Train10/Seg/11-5.png
./My_Train10/Raw/11-6.png,./My_Train10/Seg/11-6.png
./My_Train10/Raw/11-7.png,./My_Train10/Seg/11-7.png
./My_Train10/Raw/11-8.png,./My_Train10/Seg/11-8.png
./My_Train10/Raw/11-9.png,./My_Train10/Seg/11-9.png
./My_Train10/Raw/2-0.png,./My_Train10/Seg/2-0.png
./My_Train10/Raw/2-1.png,./My_Train10/Seg/2-1.png
./My_Train10/Raw/2-10.png,./My_Train10/Seg/2-10.png
./My_Train10/Raw/2-2.png,./My_Train10/Seg/2-2.png
./My_Train10/Raw/2-3.png,./My_Train10/Seg/2-3.png
./My_Train10/Raw/2-4.png,./My_Train10/Seg/2-4.png
./My_Train10/Raw/2-5.png,./My_Train10/Seg/2-5.png
./My_Train10/Raw/2-6.png,./My_Train10/Seg/2-6.png
./My_Train10/Raw/2-7.png,./My_Train10/Seg/2-7.png
./My_Train10/Raw/2-8.png,./My_Train10/Seg/2-8.png
./My_Train10/Raw/2-9.png,./My_Train10/Seg/2-9.png
./My_Train10/Raw/3-0.png,./My_Train10/Seg/3-0.png
./My_Train10/Raw/3-1.png,./My_Train10/Seg/3-1.png
./My_Train10/Raw/3-10.png,./My_Train10/Seg/3-10.png
./My_Train10/Raw/3-2.png,./My_Train10/Seg/3-2.png
./My_Train10/Raw/3-3.png,./My_Train10/Seg/3-3.png
./My_Train10/Raw/3-4.png,./My_Train10/Seg/3-4.png
./My_Train10/Raw/3-5.png,./My_Train10/Seg/3-5.png
./My_Train10/Raw/3-6.png,./My_Train10/Seg/3-6.png
./My_Train10/Raw/3-7.png,./My_Train10/Seg/3-7.png
./My_Train10/Raw/3-8.png,./My_Train10/Seg/3-8.png
./My_Train10/Raw/3-9.png,./My_Train10/Seg/3-9.png
./My_Train10/Raw/4-0.png,./My_Train10/Seg/4-0.png
./My_Train10/Raw/4-1.png,./My_Train10/Seg/4-1.png
./My_Train10/Raw/4-10.png,./My_Train10/Seg/4-10.png
./My_Train10/Raw/4-2.png,./My_Train10/Seg/4-2.png
./My_Train10/Raw/4-3.png,./My_Train10/Seg/4-3.png
./My_Train10/Raw/4-4.png,./My_Train10/Seg/4-4.png
./My_Train10/Raw/4-5.png,./My_Train10/Seg/4-5.png
./My_Train10/Raw/4-6.png,./My_Train10/Seg/4-6.png
./My_Train10/Raw/4-7.png,./My_Train10/Seg/4-7.png
./My_Train10/Raw/4-8.png,./My_Train10/Seg/4-8.png
./My_Train10/Raw/4-9.png,./My_Train10/Seg/4-9.png
./My_Train10/Raw/5-0.png,./My_Train10/Seg/5-0.png
./My_Train10/Raw/5-1.png,./My_Train10/Seg/5-1.png
./My_Train10/Raw/5-10.png,./My_Train10/Seg/5-10.png
./My_Train10/Raw/5-2.png,./My_Train10/Seg/5-2.png
./My_Train10/Raw/5-3.png,./My_Train10/Seg/5-3.png
./My_Train10/Raw/5-4.png,./My_Train10/Seg/5-4.png
./My_Train10/Raw/5-5.png,./My_Train10/Seg/5-5.png
./My_Train10/Raw/5-6.png,./My_Train10/Seg/5-6.png
./My_Train10/Raw/5-7.png,./My_Train10/Seg/5-7.png
./My_Train10/Raw/5-8.png,./My_Train10/Seg/5-8.png
./My_Train10/Raw/5-9.png,./My_Train10/Seg/5-9.png
./My_Train10/Raw/6-0.png,./My_Train10/Seg/6-0.png
./My_Train10/Raw/6-1.png,./My_Train10/Seg/6-1.png
./My_Train10/Raw/6-10.png,./My_Train10/Seg/6-10.png
./My_Train10/Raw/6-2.png,./My_Train10/Seg/6-2.png
./My_Train10/Raw/6-3.png,./My_Train10/Seg/6-3.png
./My_Train10/Raw/6-4.png,./My_Train10/Seg/6-4.png
./My_Train10/Raw/6-5.png,./My_Train10/Seg/6-5.png
./My_Train10/Raw/6-6.png,./My_Train10/Seg/6-6.png
./My_Train10/Raw/6-7.png,./My_Train10/Seg/6-7.png
./My_Train10/Raw/6-8.png,./My_Train10/Seg/6-8.png
./My_Train10/Raw/6-9.png,./My_Train10/Seg/6-9.png
./My_Train10/Raw/7-0.png,./My_Train10/Seg/7-0.png
./My_Train10/Raw/7-1.png,./My_Train10/Seg/7-1.png
./My_Train10/Raw/7-10.png,./My_Train10/Seg/7-10.png
./My_Train10/Raw/7-2.png,./My_Train10/Seg/7-2.png
./My_Train10/Raw/7-3.png,./My_Train10/Seg/7-3.png
./My_Train10/Raw/7-4.png,./My_Train10/Seg/7-4.png
./My_Train10/Raw/7-5.png,./My_Train10/Seg/7-5.png
